"Freq [GHz]","ang_rad(S(waveport2:1,antenna)) [rad]","ang_rad(S(waveport1:1,antenna)) [rad]"
1.155615,-2.99182471933448,0.0177271653373428
1.1631125,-3.00096064865402,0.00773389873157317
1.17061,-3.0100951587058,-0.00225790141716258
1.1781075,-3.01922824571959,-0.0122482296847109
1.185605,-3.02835990598412,-0.022237080703103
1.1931025,-3.03749013584631,-0.0322244491603391
1.2006,-3.04661893171054,-0.0422103298001724
1.2080975,-3.0557462900379,-0.0521947174218809
1.215595,-3.06487220734539,-0.0621776068800358
1.2230925,-3.07399668020519,-0.0721589930842644
1.23059,-3.08311970524382,-0.0821388709990039
1.2380875,-3.09224127914141,-0.0921172356432518
1.245585,-3.10136139863085,-0.10209408209031
1.2530825,-3.11048006049702,-0.11206940546752
1.26058,-3.11959726157596,-0.122043200955997
1.2680775,-3.12871299875404,-0.132015463790356
1.275575,-3.13782726896718,-0.141986189258427
1.2830725,3.13624523797961,-0.151955372700975
1.29057,3.12713391069471,-0.161923009511409
1.2980675,3.11802405927823,-0.171889095135482
1.305565,3.10891568660455,-0.181853625070989
1.3130625,3.09980879550271,-0.191816594867465
1.32056,3.09070338875731,-0.201778000125866
1.3280575,3.08159946910935,-0.211737836498257
1.335555,3.07249703925708,-0.221696099687486
1.3430525,3.06339610185691,-0.23165278544686
1.35055,3.05429665952424,-0.241607889579808
1.3580475,3.04519871483435,-0.251561407939548
1.365545,3.03610227032331,-0.261513336428743
1.3730425,3.02700732848881,-0.271463670999157
1.38054,3.01791389179107,-0.281412407651301
1.3880375,3.00882196265372,-0.29135954243408
1.395535,2.99973154346471,-0.301305071444433
1.4030325,2.99064263657717,-0.311248990826969
1.41053,2.98155524431031,-0.321191296773602
1.4180275,2.97246936895034,-0.331131985523173
1.425525,2.96338501275132,-0.341071053361079
1.4330225,2.95430217793608,-0.351008496618893
1.44052,2.94522086669711,-0.360944311673979
1.4480175,2.93614108119746,-0.370878494949107
1.455515,2.92706282357164,-0.38081104291206
1.4630125,2.9179860959265,-0.390741952075241
1.47051,2.90891090034212,-0.400671218995279
1.4780075,2.89983723887273,-0.41059884027262
1.485505,2.89076511354759,-0.420524812551135
1.4930025,2.88169452637186,-0.430449132517702
1.5005,2.87262547932752,-0.440371796901804
1.5079975,2.86355797437425,-0.450292802475113
1.515495,2.85449201345032,-0.460212146051075
1.5229925,2.84542759847344,-0.470129824484493
1.53049,2.83636473134168,-0.480045834671106
1.5379875,2.82730341393433,-0.489960173547167
1.545485,2.81824364811281,-0.499872838089015
1.5529825,2.80918543572145,-0.509783825312651
1.56048,2.80012877858848,-0.519693132273306
1.5679775,2.7910736785268,-0.529600756065012
1.575475,2.78202013733488,-0.539506693820166
1.5829725,2.77296815679761,-0.549410942709095
1.59047,2.76391773868716,-0.55931349993962
1.5979675,2.7548688847638,-0.569214362756617
1.605465,2.74582159677678,-0.579113528441577
1.6129625,2.73677587646513,-0.589010994312165
1.62046,2.72773172555852,-0.598906757721774
1.6279575,2.71868914577806,-0.608800816059087
1.635455,2.70964813883714,-0.618693166747628
1.6429525,2.70060870644224,-0.628583807245315
1.65045,2.69157085029373,-0.638472735044017
1.6579475,2.68253457208667,-0.648359947669103
1.665445,2.67349987351161,-0.658245442678995
1.6729425,2.66446675625536,-0.668129217664722
1.68044,2.65543522200181,-0.678011270249467
1.6879375,2.64640527243265,-0.687891598088118
1.695435,2.63737690922818,-0.69777019886682
1.7029325,2.62835013406803,-0.707647070302525
1.71043,2.61932494863193,-0.717522210142542
1.7179275,2.61030135460046,-0.727395616164087
1.725425,2.60127935365574,-0.737267286173834
