"Freq [GHz]","ang_rad(S(waveport2:1,antenna)) [rad]","ang_rad(S(waveport1:1,antenna)) [rad]"
0.001,1.56953064123053,-1.5721377867873
0.0084975,1.56004109450526,-1.58219531068477
0.015995,1.55055155966707,-1.59225282109476
0.0234925,1.54106205521953,-1.60231030624616
0.03099,1.53157259238589,-1.61236775122454
0.0384875,1.52208318373817,-1.62242514294665
0.045985,1.51259384204776,-1.63248246860559
0.0534825,1.50310458008474,-1.64253971554537
0.06098,1.49361541055336,-1.65259687125407
0.0684775,1.48412634605961,-1.66265392337717
0.075975,1.47463739908882,-1.67271085973578
0.0834725,1.46514858198704,-1.68276766834645
0.09097,1.45565990694408,-1.69282433744141
0.0984675,1.44617138597737,-1.70288085548896
0.105965,1.43668303241917,-1.71293720103227
0.1134625,1.42719486124272,-1.72299336506985
0.12096,1.41770688525328,-1.73304933700584
0.1284575,1.40821911721856,-1.743105104159
0.135955,1.39873156990447,-1.75316065386541
0.1434525,1.3892442560716,-1.76321597347744
0.15095,1.37975718847254,-1.77327105036305
0.1584475,1.3702703798498,-1.7833258719056
0.165945,1.360783842934,-1.79338042550382
0.1734425,1.35129759044242,-1.80343469857196
0.18094,1.34181163507769,-1.81348867854008
0.1884375,1.33232598952663,-1.82354235285436
0.195935,1.32284066645919,-1.83359570897759
0.2034325,1.31335567852747,-1.84364873438961
0.21093,1.30387103836477,-1.85370141658777
0.2184275,1.29438675858475,-1.8637537430875
0.225925,1.28490285178055,-1.87380570142282
0.2334225,1.27541933052396,-1.88385727914693
0.24092,1.26593620736468,-1.89390846383274
0.2484175,1.25645349482949,-1.90395924307343
0.255915,1.24697120542151,-1.91400960448308
0.2634125,1.23748935161946,-1.92405953569721
0.27091,1.22800794587691,-1.93410902437337
0.2784075,1.21852700062158,-1.94415805819171
0.285905,1.2090465282546,-1.95420662485559
0.2934025,1.19956654114982,-1.96425471209216
0.3009,1.19008705165314,-1.97430230765289
0.3083975,1.18060807208174,-1.98434939931424
0.315895,1.1711296147235,-1.99439597487816
0.3233925,1.16165169183627,-2.0044420221727
0.33089,1.15217431564718,-2.01448752905259
0.3383875,1.14269749835206,-2.02453248339977
0.345885,1.13322125211469,-2.03457687312404
0.3533825,1.12374558906623,-2.04462068616352
0.36088,1.11427052130455,-2.0546639104853
0.3683775,1.10479606089356,-2.06470653408594
0.375875,1.09532221986267,-2.07474854499208
0.3833725,1.08584901020607,-2.08478993126091
0.39087,1.07637644388218,-2.09483068098082
0.3983675,1.06690453281303,-2.10487078227184
0.405865,1.05743328888362,-2.11491022328627
0.4133625,1.0479627239414,-2.12494899220913
0.42086,1.03849284979559,-2.13498707725877
0.4283575,1.02902367821668,-2.14502446668734
0.435855,1.0195552209358,-2.15506114878133
0.4433525,1.01008748964417,-2.1650971118621
0.45085,1.00062049599255,-2.17513234428637
0.4583475,0.991154251590669,-2.18516683444674
0.465845,0.981688768006681,-2.19520057077221
0.4733425,0.972224056766629,-2.20523354172863
0.48084,0.962760129353904,-2.21526573581925
0.4883375,0.953296997208731,-2.22529714158517
0.495835,0.943834671727633,-2.23532774760585
0.5033325,0.934373164262936,-2.24535754249956
0.51083,0.924912486122252,-2.25538651492388
0.5183275,0.91545264856799,-2.26541465357616
0.525825,0.905993662816861,-2.27544194719396
0.5333225,0.8965355400394,-2.28546838455555
0.54082,0.887078291359488,-2.29549395448033
