"Freq [GHz]","dB(S(waveport1:1,antenna)) []"
1.875375,-43.4894269904991
1.8828725,-43.4604173708465
1.89037,-43.4315596646732
1.8978675,-43.4028527119077
1.905365,-43.3742953655
1.9128625,-43.3458864912199
1.92036,-43.317624967459
1.9278575,-43.2895096850365
1.935355,-43.2615395470094
1.9428525,-43.2337134684855
1.95035,-43.2060303764406
1.9578475,-43.1784892095387
1.965345,-43.1510889179561
1.9728425,-43.1238284632084
1.98034,-43.0967068179811
1.9878375,-43.0697229659631
1.995335,-43.0428759016833
2.0028325,-43.0161646303508
2.01033,-42.9895881676972
2.0178275,-42.9631455398222
2.025325,-42.9368357830428
2.0328225,-42.9106579437433
2.04032,-42.8846110782306
2.0478175,-42.8586942525898
2.055315,-42.8329065425438
2.0628125,-42.8072470333152
2.07031,-42.7817148194901
2.0778075,-42.7563090048852
2.085305,-42.7310287024166
2.0928025,-42.705873033971
2.1003,-42.6808411302797
2.1077975,-42.6559321307943
2.115295,-42.6311451835643
2.1227925,-42.6064794451182
2.13029,-42.5819340803447
2.1377875,-42.5575082623777
2.145285,-42.5332011724825
2.1527825,-42.5090119999437
2.16028,-42.4849399419557
2.1677775,-42.4609842035146
2.175275,-42.4371439973122
2.1827725,-42.4134185436315
2.19027,-42.3898070702442
2.1977675,-42.3663088123102
2.205265,-42.342923012278
2.2127625,-42.3196489197872
2.22026,-42.2964857915733
2.2277575,-42.2734328913728
2.235255,-42.2504894898308
2.2427525,-42.2276548644096
2.25025,-42.2049282992993
2.2577475,-42.1823090853296
2.265245,-42.1597965198827
2.2727425,-42.1373899068085
2.28024,-42.1150885563402
2.2877375,-42.0928917850116
2.295235,-42.0707989155766
2.3027325,-42.0488092769283
2.31023,-42.0269222040209
2.3177275,-42.0051370377921
2.325225,-41.983453125087
2.3327225,-41.9618698185829
2.34022,-41.9403864767157
2.3477175,-41.9190024636074
2.355215,-41.8977171489942
2.3627125,-41.8765299081566
2.37021,-41.8554401218499
2.3777075,-41.8344471762359
2.385205,-41.8135504628159
2.3927025,-41.792749378365
2.4002,-41.7720433248663
2.4076975,-41.7514317094475
2.415195,-41.7309139443174
2.4226925,-41.7104894467042
2.43019,-41.690157638794
2.4376875,-41.6699179476706
2.445185,-41.6497698052568
2.4526825,-41.6297126482551
2.46018,-41.6097459180909
2.4676775,-41.5898690608555
2.475175,-41.5700815272507
2.4826725,-41.5503827725334
2.49017,-41.5307722564617
2.4976675,-41.5112494432419
2.505165,-41.4918138014754
2.5126625,-41.4724648041077
2.52016,-41.4532019283767
2.5276575,-41.4340246557633
2.535155,-41.4149324719413
2.5426525,-41.3959248667293
2.55015,-41.3770013340423
2.5576475,-41.3581613718444
2.565145,-41.3394044821029
2.5726425,-41.3207301707415
2.58014,-41.3021379475958
2.5876375,-41.2836273263687
2.595135,-41.2651978245861
2.6026325,-41.2468489635541
2.61013,-41.2285802683164
2.6176275,-41.210391267612
2.625125,-41.1922814938344
2.6326225,-41.1742504829903
2.64012,-41.1562977746599
2.6476175,-41.1384229119571
2.655115,-41.1206254414906
2.6626125,-41.1029049133256
2.67011,-41.0852608809458
2.6776075,-41.0676929012164
2.685105,-41.050200534347
2.6926025,-41.0327833438558
2.7001,-41.0154408965335
2.7075975,-40.9981727624087
2.715095,-40.9809785147127
2.7225925,-40.9638577298459
2.73009,-40.946809987344
2.7375875,-40.9298348698446
2.745085,-40.9129319630552
2.7525825,-40.8961008557203
2.76008,-40.8793411395906
2.7675775,-40.8626524093908
2.775075,-40.8460342627897
2.7825725,-40.8294863003695
2.79007,-40.8130081255963
2.7975675,-40.79659934479
2.805065,-40.7802595670962
2.8125625,-40.7639884044573
2.82006,-40.7477854715842
2.8275575,-40.7316503859288
2.835055,-40.7155827676572
2.8425525,-40.699582239622
2.85005,-40.6836484273364
2.8575475,-40.6677809589482
2.865045,-40.6519794652139
2.8725425,-40.6362435794736
2.88004,-40.6205729376261
2.8875375,-40.6049671781043
2.895035,-40.5894259418514
2.9025325,-40.573948872297
2.91003,-40.5585356153334
2.9175275,-40.5431858192932
2.925025,-40.5278991349262
2.9325225,-40.5126752153774
2.94002,-40.497513716165
2.9475175,-40.4824142951584
2.955015,-40.4673766125578
2.9625125,-40.4524003308725
2.97001,-40.4374851149008
2.9775075,-40.4226306317094
2.985005,-40.407836550614
2.9925025,-40.3931025431592
3,-40.3784282830995

