"Freq [GHz]","mag(S(waveport1:1,antenna))**2 []"
0.645785,1.54968405535749E-07
0.6532825,1.58850596569213E-07
0.66078,1.62790812972657E-07
0.6682775,1.667895648435E-07
0.675775,1.70847370309911E-07
0.6832725,1.74964755561811E-07
0.69077,1.79142254881876E-07
0.6982675,1.83380410676606E-07
0.705765,1.87679773507528E-07
0.7132625,1.92040902122626E-07
0.72076,1.9646436348806E-07
0.7282575,2.00950732820251E-07
0.735755,2.05500593618418E-07
0.7432525,2.10114537697636E-07
0.75075,2.14793165222492E-07
0.7582475,2.1953708474142E-07
0.765745,2.24346913221796E-07
0.7732425,2.29223276085852E-07
0.78074,2.34166807247513E-07
0.7882375,2.39178149150204E-07
0.795735,2.44257952805732E-07
0.8032325,2.49406877834288E-07
0.81073,2.54625592505675E-07
0.8182275,2.59914773781809E-07
0.825725,2.65275107360584E-07
0.8332225,2.70707287721172E-07
0.84072,2.76212018170818E-07
0.8482175,2.81790010893213E-07
0.855715,2.87441986998517E-07
0.8632125,2.93168676575086E-07
0.87071,2.98970818742991E-07
0.8782075,3.04849161709382E-07
0.885705,3.10804462825766E-07
0.8932025,3.16837488647276E-07
0.9007,3.22949014993967E-07
0.9081975,3.2913982701424E-07
0.915695,3.35410719250424E-07
0.9231925,3.4176249570659E-07
0.93069,3.48195969918654E-07
0.9381875,3.54711965026834E-07
0.945685,3.61311313850504E-07
0.9531825,3.67994858965514E-07
0.96068,3.74763452784016E-07
0.9681775,3.81617957636877E-07
0.975675,3.88559245858685E-07
0.9831725,3.95588199875458E-07
0.99067,4.02705712295043E-07
0.9981675,4.09912686000312E-07
1.005665,4.17210034245153E-07
1.0131625,4.24598680753337E-07
1.02066,4.32079559820294E-07
1.0281575,4.39653616417828E-07
1.035655,4.47321806301847E-07
1.0431525,4.55085096123113E-07
1.05065,4.62944463541081E-07
1.0581475,4.70900897340847E-07
1.065645,4.78955397553263E-07
1.0731425,4.87108975578239E-07
1.08064,4.95362654311281E-07
1.0881375,5.03717468273292E-07
1.095635,5.12174463743685E-07
1.1031325,5.20734698896831E-07
1.11063,5.29399243941871E-07
1.1181275,5.38169181265947E-07
1.125625,5.47045605580867E-07
1.1331225,5.5602962407323E-07
1.14062,5.65122356558073E-07
1.1481175,5.74324935636032E-07
1.155615,5.83638506854072E-07
1.1631125,5.93064228869824E-07
1.17061,6.02603273619527E-07
1.1781075,6.12256826489632E-07
1.185605,6.22026086492094E-07
1.1931025,6.31912266443369E-07
1.2006,6.41916593147155E-07
1.2080975,6.52040307580904E-07
1.215595,6.62284665086139E-07
1.2230925,6.72650935562591E-07
1.23059,6.83140403666209E-07
1.2380875,6.93754369011043E-07
1.245585,7.04494146375057E-07
1.2530825,7.15361065909895E-07
1.26058,7.26356473354618E-07
1.2680775,7.37481730253454E-07
1.275575,7.48738214177603E-07
1.2830725,7.60127318951109E-07
1.29057,7.71650454880844E-07
1.2980675,7.83309048990637E-07
1.305565,7.95104545259587E-07
1.3130625,8.07038404864586E-07
1.32056,8.19112106427092E-07
1.3280575,8.31327146264213E-07
1.335555,8.43685038644088E-07
1.3430525,8.56187316045672E-07
1.35055,8.68835529422907E-07
1.3580475,8.81631248473373E-07
1.365545,8.94576061911419E-07
1.3730425,9.07671577745863E-07
1.38054,9.20919423562261E-07
1.3880375,9.34321246809854E-07
1.395535,9.47878715093184E-07
1.4030325,9.6159351646848E-07
1.41053,9.75467359744837E-07
1.4180275,9.89501974790279E-07
1.425525,1.00369911284272E-06
1.4330225,1.01806054682595E-06
1.44052,1.03258807167061E-06
1.4480175,1.04728350464039E-06
1.455515,1.06214868566328E-06
1.4630125,1.0771854776682E-06
1.47051,1.09239576692693E-06
1.4780075,1.1077814634014E-06
1.485505,1.12334450109659E-06
1.4930025,1.13908683841886E-06
1.5005,1.1550104585401E-06
1.5079975,1.17111736976754E-06
1.515495,1.18740960591944E-06
1.5229925,1.20388922670672E-06
1.53049,1.22055831812068E-06
1.5379875,1.23741899282681E-06
1.545485,1.25447339056496E-06
1.5529825,1.27172367855574E-06
1.56048,1.28917205191358E-06
1.5679775,1.30682073406631E-06
1.575475,1.32467197718145E-06
1.5829725,1.3427280625995E-06
1.59047,1.36099130127409E-06
1.5979675,1.37946403421938E-06
1.605465,1.39814863296466E-06
1.6129625,1.41704750001649E-06
1.62046,1.43616306932835E-06
1.6279575,1.45549780677805E-06
1.635455,1.47505421065309E-06
1.6429525,1.49483481214413E-06
1.65045,1.5148421758466E-06
1.6579475,1.53507890027092E-06
1.665445,1.55554761836123E-06
1.6729425,1.57625099802299E-06
1.68044,1.59719174265965E-06
1.6879375,1.61837259171846E-06
1.695435,1.63979632124587E-06
1.7029325,1.66146574445242E-06
1.71043,1.68338371228774E-06
1.7179275,1.70555311402549E-06
1.725425,1.72797687785884E-06
1.7329225,1.75065797150646E-06
1.74042,1.77359940282949E-06
1.7479175,1.79680422045961E-06
1.755415,1.82027551443856E-06
1.7629125,1.84401641686939E-06
1.77041,1.86803010257969E-06
1.7779075,1.89231978979716E-06
1.785405,1.91688874083779E-06
1.7929025,1.94174026280699E-06
1.8004,1.96687770831395E-06
1.8078975,1.99230447619972E-06
1.815395,2.0180240122791E-06
1.8228925,2.04403981009702E-06
1.83039,2.07035541169949E-06
1.8378875,2.0969744084197E-06
1.845385,2.12390044167956E-06
1.8528825,2.15113720380718E-06
1.86038,2.17868843887057E-06
1.8678775,2.20655794352815E-06
1.875375,2.23474956789638E-06
1.8828725,2.26326721643505E-06
1.89037,2.29211484885069E-06
1.8978675,2.32129648101854E-06
1.905365,2.3508161859236E-06
1.9128625,2.38067809462131E-06
1.92036,2.41088639721838E-06
1.9278575,2.44144534387416E-06
1.935355,2.47235924582343E-06
1.9428525,2.50363247642083E-06
1.95035,2.53526947220779E-06
1.9578475,2.5672747340024E-06
1.965345,2.59965282801297E-06
1.9728425,2.63240838697578E-06
1.98034,2.66554611131786E-06
1.9878375,2.69907077034533E-06
1.995335,2.73298720345805E-06
2.0028325,2.76730032139141E-06
2.01033,2.80201510748574E-06
2.0178275,2.83713661898441E-06
2.025325,2.87266998836119E-06
2.0328225,2.90862042467775E-06
2.04032,2.94499321497218E-06
2.0478175,2.98179372567923E-06
2.055315,3.01902740408338E-06
2.0628125,3.05669977980538E-06
2.07031,3.09481646632342E-06
2.0778075,3.13338316252973E-06
2.085305,3.17240565432371E-06
2.0928025,3.21188981624243E-06
2.1003,3.25184161312975E-06
2.1077975,3.292267101845E-06
2.115295,3.33317243301232E-06
2.1227925,3.37456385281182E-06
2.13029,3.41644770481373E-06
2.1377875,3.4588304318567E-06
2.145285,3.50171857797156E-06
2.1527825,3.54511879035164E-06
2.16028,3.58903782137118E-06
2.1677775,3.63348253065292E-06
2.175275,3.67845988718649E-06
2.1827725,3.72397697149876E-06
2.19027,3.7700409778779E-06
2.1977675,3.81665921665233E-06
2.205265,3.86383911652635E-06
2.2127625,3.91158822697393E-06
2.22026,3.95991422069228E-06
2.2277575,4.00882489611691E-06
2.235255,4.05832817999989E-06
2.2427525,4.10843213005311E-06
2.25025,4.15914493765832E-06
2.2577475,4.21047493064586E-06
2.265245,4.26243057614403E-06
2.2727425,4.31502048350105E-06
2.28024,4.36825340728171E-06
2.2877375,4.42213825034071E-06
2.295235,4.47668406697507E-06
2.3027325,4.53190006615758E-06
2.31023,4.58779561485379E-06
2.3177275,4.64438024142483E-06
2.325225,4.70166363911853E-06
2.3327225,4.75965566965122E-06
2.34022,4.81836636688306E-06
2.3477175,4.87780594058922E-06
2.355215,4.93798478033E-06
2.3627125,4.99891345942241E-06
2.37021,5.06060273901629E-06
2.3777075,5.12306357227795E-06
2.385205,5.18630710868427E-06
2.3927025,5.25034469843071E-06
2.4002,5.3151878969562E-06
2.4076975,5.38084846958845E-06
2.415195,5.4473383963132E-06
2.4226925,5.51466987667076E-06
2.43019,5.58285533478385E-06
2.4376875,5.65190742452023E-06
2.445185,5.72183903479429E-06
2.4526825,5.79266329501143E-06
2.46018,5.86439358065955E-06
2.4676775,5.93704351905191E-06
2.475175,6.01062699522568E-06
2.4826725,6.08515815800091E-06
2.49017,6.16065142620449E-06
2.4976675,6.23712149506402E-06
2.505165,6.31458334277658E-06
2.5126625,6.39305223725758E-06
2.52016,6.47254374307498E-06
2.5276575,6.55307372857445E-06
2.535155,6.63465837320097E-06
2.5426525,6.717314175023E-06
2.55015,6.80105795846496E-06
2.5576475,6.88590688225443E-06
2.565145,6.97187844759047E-06
2.5726425,7.05899050653968E-06
2.58014,7.14726127066679E-06
2.5876375,7.23670931990696E-06
2.595135,7.32735361168704E-06
2.6026325,7.41921349030329E-06
2.61013,7.51230869656339E-06
2.6176275,7.60665937770076E-06
2.625125,7.7022860975695E-06
2.6326225,7.79920984712845E-06
2.64012,7.89745205522331E-06
2.6476175,7.99703459967598E-06
2.655115,8.09797981869033E-06
2.6626125,8.20031052258456E-06
2.67011,8.30405000585975E-06
2.6776075,8.40922205961545E-06
2.685105,8.51585098432268E-06
2.6926025,8.6239616029658E-06
2.7001,8.73357927456439E-06
2.7075975,8.84472990808728E-06
2.715095,8.95743997677086E-06
2.7225925,9.0717365328542E-06
2.73009,9.18764722274449E-06
2.7375875,9.30520030262576E-06
2.745085,9.42442465452532E-06
2.7525825,9.54534980285212E-06
2.76008,9.66800593142205E-06
2.7675775,9.79242390098559E-06
2.775075,9.91863526727374E-06
2.7825725,1.00466722995787E-05
2.79007,1.01765679998865E-05
2.7975675,1.03083561225787E-05
2.805065,1.04420711947222E-05
2.8125625,1.05777485369651E-05
2.82006,1.07154242850583E-05
2.8275575,1.08551354120236E-05
2.835055,1.0996919750988E-05
2.8425525,1.11408160187059E-05
2.85005,1.12868638397924E-05
2.8575475,1.14351037716894E-05
2.865045,1.1585577330388E-05
2.8725425,1.17383270169334E-05
2.88004,1.18933963447349E-05
2.8875375,1.20508298677101E-05
2.895035,1.22106732092875E-05
2.9025325,1.23729730922969E-05
2.91003,1.2537777369776E-05
2.9175275,1.2705135056723E-05
2.925025,1.28750963628252E-05
2.9325225,1.30477127261958E-05
2.94002,1.32230368481515E-05
2.9475175,1.34011227290645E-05
2.955015,1.35820257053231E-05
2.9625125,1.37658024874379E-05
2.97001,1.3952511199329E-05
2.9775075,1.41422114188335E-05
2.985005,1.43349642194723E-05
2.9925025,1.4530832213516E-05
3,1.4729879596392E-05
