"Freq [GHz]","mag(S(waveport1:1,antenna))**2 []"
0.84072,1.13538697519679E-07
0.8482175,1.16442822348062E-07
0.855715,1.19407914647967E-07
0.8632125,1.22435136891533E-07
0.87071,1.2552567277456E-07
0.8782075,1.28680727585282E-07
0.885705,1.31901528581752E-07
0.8932025,1.35189325378062E-07
0.9007,1.38545390339697E-07
0.9081975,1.41971018988255E-07
0.915695,1.45467530415846E-07
0.9231925,1.49036267709421E-07
0.93069,1.52678598385363E-07
0.9381875,1.56395914834601E-07
0.945685,1.60189634778598E-07
0.9531825,1.64061201736502E-07
0.96068,1.68012085503811E-07
0.9681775,1.72043782642875E-07
0.975675,1.76157816985597E-07
0.9831725,1.80355740148683E-07
0.99067,1.84639132061811E-07
0.9981675,1.89009601509103E-07
1.005665,1.93468786684292E-07
1.0131625,1.98018355759972E-07
1.02066,2.02660007471362E-07
1.0281575,2.07395471715002E-07
1.035655,2.12226510162817E-07
1.0431525,2.17154916891992E-07
1.05065,2.22182519031148E-07
1.0581475,2.27311177423261E-07
1.065645,2.3254278730584E-07
1.0731425,2.37879279008856E-07
1.08064,2.43322618670953E-07
1.0881375,2.48874808974458E-07
1.095635,2.54537889899756E-07
1.1031325,2.60313939499598E-07
1.11063,2.66205074693905E-07
1.1181275,2.722134520857E-07
1.125625,2.78341268798753E-07
1.1331225,2.84590763337606E-07
1.14062,2.90964216470611E-07
1.1481175,2.97463952136673E-07
1.155615,3.04092338376381E-07
1.1631125,3.10851788288253E-07
1.17061,3.17744761010832E-07
1.1781075,3.24773762731397E-07
1.185605,3.31941347722056E-07
1.1931025,3.39250119404066E-07
1.2006,3.46702731441166E-07
1.2080975,3.54301888862831E-07
1.215595,3.62050349218295E-07
1.2230925,3.6995092376228E-07
1.23059,3.78006478673361E-07
1.2380875,3.86219936305948E-07
1.245585,3.94594276476877E-07
1.2530825,4.03132537787668E-07
1.26058,4.11837818983481E-07
1.2680775,4.20713280349906E-07
1.275575,4.29762145148715E-07
1.2830725,4.38987701093738E-07
1.29057,4.48393301868095E-07
1.2980675,4.57982368684023E-07
1.305565,4.67758391886594E-07
1.3130625,4.77724932602672E-07
1.32056,4.8788562443647E-07
1.3280575,4.98244175213155E-07
1.335555,5.08804368771953E-07
1.3430525,5.19570066810301E-07
1.35055,5.30545210780606E-07
1.3580475,5.41733823841242E-07
1.365545,5.53140012863481E-07
1.3730425,5.64767970496082E-07
1.38054,5.76621977289361E-07
1.3880375,5.88706403880586E-07
1.395535,6.01025713242642E-07
1.4030325,6.13584462997967E-07
1.41053,6.26387307799797E-07
1.4180275,6.39439001782896E-07
1.425525,6.5274440108597E-07
1.4330225,6.66308466448054E-07
1.44052,6.80136265881261E-07
1.4480175,6.94232977422345E-07
1.455515,7.08603891965645E-07
1.4630125,7.23254416180022E-07
1.47051,7.38190075512571E-07
1.4780075,7.53416517281912E-07
1.485505,7.68939513864021E-07
1.4930025,7.84764965973662E-07
1.5005,8.00898906044557E-07
1.5079975,8.17347501711621E-07
1.515495,8.34117059398629E-07
1.5229925,8.51214028014877E-07
1.53049,8.68645002764502E-07
1.5379875,8.8641672907226E-07
1.545485,9.04536106629721E-07
1.5529825,9.23010193566004E-07
1.56048,9.41846210747282E-07
1.5679775,9.61051546209517E-07
1.575475,9.8063375972901E-07
1.5829725,1.00060058753556E-06
1.59047,1.02095994717315E-06
1.5979675,1.04171994251346E-06
1.605465,1.06288886892736E-06
1.6129625,1.08447521862016E-06
1.62046,1.10648768613636E-06
1.6279575,1.12893517403985E-06
1.635455,1.15182679877601E-06
1.6429525,1.17517189672206E-06
1.65045,1.19898003043263E-06
1.6579475,1.22326099508753E-06
1.665445,1.24802482514907E-06
1.6729425,1.27328180123673E-06
1.68044,1.29904245722703E-06
1.6879375,1.32531758758698E-06
1.695435,1.35211825494989E-06
1.7029325,1.37945579794234E-06
1.71043,1.40734183927198E-06
1.7179275,1.43578829408586E-06
1.725425,1.46480737860945E-06
1.7329225,1.49441161907727E-06
1.74042,1.52461386096598E-06
1.7479175,1.5554272785418E-06
1.755415,1.58686538473419E-06
1.7629125,1.61894204134855E-06
1.77041,1.65167146963119E-06
1.7779075,1.68506826120019E-06
1.785405,1.71914738935677E-06
1.7929025,1.75392422079203E-06
1.8004,1.78941452770491E-06
1.8078975,1.8256345003477E-06
1.815395,1.86260076001633E-06
1.8228925,1.90033037250336E-06
1.83039,1.93884086203246E-06
1.8378875,1.97815022569393E-06
1.845385,2.0182769484019E-06
1.8528825,2.05924001839464E-06
1.86038,2.10105894330042E-06
1.8678775,2.14375376679254E-06
1.875375,2.1873450858581E-06
1.8828725,2.23185406870633E-06
1.89037,2.2773024733436E-06
1.8978675,2.32371266684329E-06
1.905365,2.37110764534029E-06
1.9128625,2.41951105478128E-06
1.92036,2.46894721246329E-06
1.9278575,2.51944112939493E-06
1.935355,2.57101853351604E-06
1.9428525,2.62370589381349E-06
1.95035,2.67753044537268E-06
1.9578475,2.73252021540621E-06
1.965345,2.78870405030328E-06
1.9728425,2.84611164374567E-06
1.98034,2.90477356593837E-06
1.9878375,2.96472129400531E-06
1.995335,3.02598724360347E-06
2.0028325,3.08860480181116E-06
2.01033,3.15260836134923E-06
2.0178275,3.21803335619703E-06
2.025325,3.28491629866821E-06
2.0328225,3.35329481801477E-06
2.04032,3.42320770063162E-06
2.0478175,3.49469493193736E-06
2.055315,3.56779774001153E-06
2.0628125,3.64255864107249E-06
2.07031,3.71902148688499E-06
2.0778075,3.7972315141909E-06
2.085305,3.87723539626233E-06
2.0928025,3.95908129668119E-06
2.1003,4.0428189254554E-06
2.1077975,4.1284995975881E-06
2.115295,4.21617629422249E-06
2.1227925,4.30590372649215E-06
2.13029,4.39773840221389E-06
2.1377875,4.49173869556807E-06
2.145285,4.58796491991963E-06
2.1527825,4.68647940394206E-06
2.16028,4.78734657121575E-06
2.1677775,4.89063302348257E-06
2.175275,4.99640762774873E-06
2.1827725,5.10474160744001E-06
2.19027,5.21570863782508E-06
2.1977675,5.32938494593587E-06
2.205265,5.44584941522779E-06
2.2127625,5.56518369523731E-06
2.22026,5.68747231651019E-06
2.2277575,5.81280281109064E-06
2.235255,5.9412658388795E-06
2.2427525,6.07295532018894E-06
2.25025,6.20796857484185E-06
2.2577475,6.34640646818582E-06
2.265245,6.48837356441563E-06
2.2727425,6.63397828762329E-06
2.28024,6.78333309102142E-06
2.2877375,6.93655463481547E-06
2.295235,7.09376397323086E-06
2.3027325,7.25508675123482E-06
2.31023,7.42065341152842E-06
2.3177275,7.59059941242302E-06
2.325225,7.76506545725667E-06
2.3327225,7.94419773605033E-06
2.34022,8.12814818015211E-06
2.3477175,8.31707473066867E-06
2.355215,8.51114162153912E-06
2.3627125,8.71051967816574E-06
2.37021,8.91538663258107E-06
2.3777075,9.12592745619967E-06
2.385205,9.34233471127845E-06
2.3927025,9.56480892229018E-06
2.4002,9.79355896850185E-06
2.4076975,1.0028802499145E-05
2.415195,1.02707663726663E-05
2.4226925,1.05196871216583E-05
2.43019,1.07758114451886E-05
2.4376875,1.10393967303781E-05
2.445185,1.13107116052158E-05
2.4526825,1.15900365247538E-05
2.46018,1.18776643929903E-05
2.4676775,1.21739012229272E-05
2.475175,1.24790668374869E-05
2.4826725,1.2793495614183E-05
2.49017,1.31175372766723E-05
2.4976675,1.34515577365683E-05
2.505165,1.37959399891678E-05
2.5126625,1.41510850670455E-05
2.52016,1.45174130557951E-05
2.5276575,1.48953641765549E-05
2.535155,1.5285399940342E-05
2.5426525,1.56880043796501E-05
2.55015,1.61036853632288E-05
2.5576475,1.6532976000476E-05
2.565145,1.69764361424326E-05
2.5726425,1.74346539869861E-05
2.58014,1.7908247796562E-05
2.5876375,1.83978677373244E-05
2.595135,1.89041978497215E-05
2.6026325,1.9427958161109E-05
2.61013,1.99699069521736E-05
2.6176275,2.05308431899643E-05
2.625125,2.11116091415461E-05
2.6326225,2.17130931836125E-05
2.64012,2.23362328248647E-05
2.6476175,2.29820179595838E-05
2.655115,2.36514943726237E-05
2.6626125,2.43457675180393E-05
2.67011,2.50660065957786E-05
2.6776075,2.58134489533181E-05
2.685105,2.65894048418493E-05
2.6926025,2.73952625596596E-05
2.7001,2.82324940187302E-05
2.7075975,2.9102660774342E-05
2.715095,3.00074205616887E-05
2.7225925,3.0948534388193E-05
2.73009,3.19278742354801E-05
2.7375875,3.2947431430846E-05
2.745085,3.40093257546552E-05
2.7525825,3.51158153575038E-05
2.76008,3.62693075692982E-05
2.7675775,3.74723706917506E-05
2.775075,3.87277468763201E-05
2.7825725,4.00383662014961E-05
2.79007,4.14073620767097E-05
2.7975675,4.28380881152933E-05
2.805065,4.43341366360184E-05
2.8125625,4.58993589721252E-05
2.82006,4.75378877887318E-05
2.8275575,4.92541616344552E-05
2.835055,5.10529519814244E-05
2.8425525,5.29393930401238E-05
2.85005,5.49190146722482E-05
2.8575475,5.69977787666586E-05
2.865045,5.91821194913752E-05
2.8725425,6.14789878892366E-05
2.88004,6.38959013474359E-05
2.8875375,6.64409985428335E-05
2.895035,6.9123100547147E-05
2.9025325,7.19517788704489E-05
2.91003,7.49374313297783E-05
2.9175275,7.80913667542345E-05
2.925025,8.14258996812183E-05
2.9325225,8.49544563634053E-05
2.94002,8.86916935959064E-05
2.9475175,9.26536320916995E-05
2.955015,9.68578063851362E-05
2.9625125,0.000101323433533019
2.97001,0.000106071603215871
2.9775075,0.000111125492224611
2.985005,0.000116510606756388
2.9925025,0.000122255056444737
3,0.000128389864620343

