"Freq [GHz]","mag(S(waveport1:1,antenna))**2 []"
1.6879375,1.97021126223341E-15
1.695435,1.96730499358244E-15
1.7029325,1.96439433878543E-15
1.71043,1.9614793679548E-15
1.7179275,1.95856015094386E-15
1.725425,1.95563675734783E-15
1.7329225,1.95270925650487E-15
1.74042,1.94977771749735E-15
1.7479175,1.94684220915309E-15
1.755415,1.94390280004681E-15
1.7629125,1.94095955850169E-15
1.77041,1.93801255259094E-15
1.7779075,1.93506185013964E-15
1.785405,1.93210751872657E-15
1.7929025,1.9291496256862E-15
1.8004,1.9261882381108E-15
1.8078975,1.92322342285266E-15
1.815395,1.92025524652639E-15
1.8228925,1.91728377551139E-15
1.83039,1.91430907595443E-15
1.8378875,1.91133121377226E-15
1.845385,1.90835025465448E-15
1.8528825,1.90536626406642E-15
1.86038,1.90237930725214E-15
1.8678775,1.89938944923762E-15
1.875375,1.89639675483402E-15
1.8828725,1.89340128864102E-15
1.89037,1.89040311505041E-15
1.8978675,1.88740229824962E-15
1.905365,1.88439890222556E-15
1.9128625,1.88139299076841E-15
1.92036,1.87838462747568E-15
1.9278575,1.87537387575628E-15
1.935355,1.87236079883479E-15
1.9428525,1.86934545975584E-15
1.95035,1.86632792138856E-15
1.9578475,1.86330824643127E-15
1.965345,1.86028649741617E-15
1.9728425,1.85726273671427E-15
1.98034,1.85423702654037E-15
1.9878375,1.85120942895826E-15
1.995335,1.84818000588594E-15
2.0028325,1.84514881910107E-15
2.01033,1.84211593024655E-15
2.0178275,1.83908140083616E-15
2.025325,1.83604529226042E-15
2.0328225,1.83300766579257E-15
2.04032,1.82996858259468E-15
2.0478175,1.82692810372392E-15
2.055315,1.82388629013896E-15
2.0628125,1.82084320270652E-15
2.07031,1.81779890220809E-15
2.0778075,1.81475344934682E-15
2.085305,1.81170690475448E-15
2.0928025,1.80865932899869E-15
2.1003,1.80561078259018E-15
2.1077975,1.80256132599039E-15
2.115295,1.79951101961902E-15
2.1227925,1.79645992386195E-15
2.13029,1.79340809907917E-15
2.1377875,1.79035560561298E-15
2.145285,1.78730250379632E-15
2.1527825,1.78424885396133E-15
2.16028,1.78119471644799E-15
2.1677775,1.77814015161309E-15
2.175275,1.77508521983922E-15
2.1827725,1.77202998154411E-15
2.19027,1.76897449719009E-15
2.1977675,1.7659188272937E-15
2.205265,1.76286303243561E-15
2.2127625,1.75980717327069E-15
2.22026,1.75675131053826E-15
2.2277575,1.75369550507265E-15
2.235255,1.75063981781384E-15
2.2427525,1.74758430981851E-15
2.25025,1.74452904227112E-15
2.2577475,1.74147407649537E-15
2.265245,1.73841947396584E-15
2.2727425,1.73536529631987E-15
2.28024,1.73231160536972E-15
2.2877375,1.72925846311497E-15
2.295235,1.72620593175512E-15
2.3027325,1.72315407370261E-15
2.31023,1.72010295159595E-15
2.3177275,1.71705262831319E-15
2.325225,1.71400316698574E-15
2.3327225,1.71095463101236E-15
2.34022,1.70790708407352E-15
2.3477175,1.70486059014612E-15
2.355215,1.70181521351834E-15
2.3627125,1.69877101880503E-15
2.37021,1.69572807096326E-15
2.3777075,1.69268643530832E-15
2.385205,1.68964617752991E-15
2.3927025,1.68660736370889E-15
2.4002,1.68357006033421E-15
2.4076975,1.68053433432025E-15
2.415195,1.6775002530246E-15
2.4226925,1.67446788426613E-15
2.43019,1.67143729634353E-15
2.4376875,1.66840855805415E-15
2.445185,1.66538173871338E-15
2.4526825,1.66235690817429E-15
2.46018,1.65933413684785E-15
2.4676775,1.65631349572344E-15
2.475175,1.65329505638991E-15
2.4826725,1.65027889105704E-15
2.49017,1.64726507257743E-15
2.4976675,1.64425367446892E-15
2.505165,1.64124477093745E-15
2.5126625,1.63823843690038E-15
2.52016,1.63523474801036E-15
2.5276575,1.63223378067962E-15
