"Freq [GHz]","mag(S(waveport1:1,antenna))**2 []"
2.7525825,1.77739545408798E-13
2.76008,1.77357455832239E-13
2.7675775,1.76975969679742E-13
2.775075,1.76595091801736E-13
2.7825725,1.76214827062897E-13
2.79007,1.75835180341237E-13
2.7975675,1.75456156527169E-13
2.805065,1.75077760522574E-13
2.8125625,1.74699997239853E-13
2.82006,1.7432287160097E-13
2.8275575,1.73946388536493E-13
2.835055,1.73570552984619E-13
2.8425525,1.73195369890198E-13
2.85005,1.72820844203747E-13
2.8575475,1.72446980880462E-13
2.865045,1.72073784879218E-13
2.8725425,1.71701261161569E-13
2.88004,1.71329414690742E-13
2.8875375,1.70958250430623E-13
2.895035,1.70587773344745E-13
2.9025325,1.70217988395269E-13
2.91003,1.69848900541961E-13
2.9175275,1.69480514741171E-13
2.925025,1.69112835944806E-13
2.9325225,1.68745869099301E-13
2.94002,1.68379619144596E-13
2.9475175,1.68014091013099E-13
2.955015,1.67649289628666E-13
2.9625125,1.67285219905565E-13
2.97001,1.66921886747449E-13
2.9775075,1.66559295046336E-13
2.985005,1.66197449681575E-13
2.9925025,1.65836355518828E-13
3,1.65476017409046E-13
