"Freq [GHz]","mag(S(waveport1:1,antenna))**2 []"
1.5979675,3.70316619040392E-05
1.605465,3.73621113931788E-05
1.6129625,3.76938737286975E-05
1.62046,3.80269480103384E-05
1.6279575,3.83613333748715E-05
1.635455,3.869702899636E-05
1.6429525,3.90340340864272E-05
1.65045,3.93723478945229E-05
1.6579475,3.97119697081913E-05
1.665445,4.0052898853338E-05
1.6729425,4.03951346944983E-05
1.68044,4.07386766351064E-05
1.6879375,4.10835241177646E-05
1.695435,4.14296766245147E-05
1.7029325,4.17771336771094E-05
1.71043,4.2125894837286E-05
1.7179275,4.24759597070408E-05
1.725425,4.28273279289053E-05
1.7329225,4.31799991862247E-05
1.74042,4.35339732034373E-05
1.7479175,4.38892497463567E-05
1.755415,4.42458286224563E-05
1.7629125,4.46037096811552E-05
1.77041,4.49628928141078E-05
1.7779075,4.53233779554952E-05
1.785405,4.56851650823201E-05
1.7929025,4.60482542147035E-05
1.8004,4.64126454161864E-05
1.8078975,4.67783387940328E-05
1.815395,4.71453344995373E-05
1.8228925,4.75136327283361E-05
1.83039,4.78832337207212E-05
1.8378875,4.82541377619596E-05
1.845385,4.8626345182615E-05
1.8528825,4.89998563588748E-05
1.86038,4.93746717128813E-05
1.8678775,4.97507917130671E-05
1.875375,5.01282168744947E-05
1.8828725,5.05069477592018E-05
1.89037,5.08869849765512E-05
1.8978675,5.1268329183585E-05
1.905365,5.1650981085385E-05
1.9128625,5.20349414354378E-05
1.92036,5.24202110360052E-05
1.9278575,5.28067907385011E-05
1.935355,5.3194681443873E-05
1.9428525,5.358388410299E-05
1.95035,5.39743997170362E-05
1.9578475,5.43662293379112E-05
1.965345,5.47593740686355E-05
1.9728425,5.51538350637627E-05
1.98034,5.55496135297991E-05
1.9878375,5.59467107256278E-05
1.995335,5.63451279629411E-05
2.0028325,5.67448666066791E-05
2.01033,5.71459280754749E-05
2.0178275,5.75483138421065E-05
2.025325,5.79520254339566E-05
2.0328225,5.83570644334781E-05
2.04032,5.87634324786683E-05
2.0478175,5.91711312635487E-05
2.055315,5.95801625386529E-05
2.0628125,5.99905281115223E-05
2.07031,6.04022298472076E-05
2.0778075,6.08152696687794E-05
2.085305,6.12296495578449E-05
2.0928025,6.16453715550732E-05
2.1003,6.20624377607269E-05
2.1077975,6.24808503352024E-05
2.115295,6.29006114995768E-05
2.1227925,6.33217235361626E-05
2.13029,6.37441887890702E-05
2.1377875,6.41680096647776E-05
2.145285,6.45931886327074E-05
2.1527825,6.50197282258117E-05
2.16028,6.54476310411642E-05
2.1677775,6.58768997405596E-05
2.175275,6.63075370511201E-05
2.1827725,6.67395457659096E-05
