"Freq [GHz]","ang_rad(S(waveport2,antenna)) [rad]","ang_rad(S(waveport1,antenna)) [rad]"
1.815395,0.0170737400989492,-0.741124962771556
1.8228925,0.0105085819362123,-0.750599560640386
1.83039,0.00394319134849077,-0.760072999835106
1.8378875,-0.00262242548701298,-0.769545272165187
1.845385,-0.00918826274454372,-0.779016369455753
1.8528825,-0.0157543149520849,-0.788486283548679
1.86038,-0.0223205769935211,-0.7979550063037
1.8678775,-0.0288870441106844,-0.807422529599521
1.875375,-0.0354537119052763,-0.81688884533492
1.8828725,-0.04202057634066,-0.826353945429858
1.89037,-0.0485876337435431,-0.835817821826586
1.8978675,-0.0551548808055115,-0.845280466490747
1.905365,-0.0617223145844645,-0.854741871412492
1.9128625,-0.068289932505906,-0.864202028607575
1.92036,-0.0748577323641164,-0.873660930118468
1.9278575,-0.0814257123231914,-0.88311856801545
1.935355,-0.0879938709179704,-0.892574934397737
1.9428525,-0.0945622070548161,-0.902030021394553
1.95035,-0.10113072001228,-0.911483821166251
1.9578475,-0.107699409441643,-0.920936325905416
1.965345,-0.114268275367312,-0.930387527837952
1.9728425,-0.120837318187106,-0.939837419224189
1.98034,-0.127406538672408,-0.949285992359984
1.9878375,-0.133975937968177,-0.958733239577802
1.995335,-0.140545517592856,-0.968179153247837
2.0028325,-0.147115279438121,-0.977623725779075
2.01033,-0.153685225768533,-0.987066949620421
2.0178275,-0.160255359221037,-0.996508817261765
2.025325,-0.166825682804339,-1.00594932123509
2.0328225,-0.173396199898162,-1.01538845411555
2.04032,-0.179966914252371,-1.02482620852257
2.0478175,-0.18653782998596,-1.03426257712094
2.055315,-0.193108951585917,-1.04369755262189
2.0628125,-0.199680283905971,-1.05313112778418
2.07031,-0.206251832165195,-1.0625632954152
2.0778075,-0.212823601946485,-1.07199404837204
2.085305,-0.219395599194924,-1.0814233795626
2.0928025,-0.225967830216004,-1.09085128194665
2.1003,-0.232540301673724,-1.10027774853694
2.1077975,-0.239113020588569,-1.10970277240029
2.115295,-0.245685994335357,-1.11912634665863
2.1227925,-0.252259230640961,-1.12854846449018
2.13029,-0.258832737581902,-1.13796911913043
2.1377875,-0.265406523581827,-1.14738830387332
2.145285,-0.271980597408853,-1.1568060120723
2.1527825,-0.278554968172781,-1.16622223714139
2.16028,-0.285129645322209,-1.17563697255634
2.1677775,-0.291704638641502,-1.18505021185568
2.175275,-0.298279958247638,-1.19446194864182
2.1827725,-0.304855614586951,-1.20387217658217
2.19027,-0.311431618431723,-1.21328088941024
2.1977675,-0.318007980876692,-1.22268808092674
2.205265,-0.324584713335404,-1.23209374500071
2.2127625,-0.331161827536463,-1.24149787557059
2.22026,-0.337739335519663,-1.25090046664538
2.2277575,-0.344317249631997,-1.26030151230575
2.235255,-0.350895582523541,-1.26970100670516
2.2427525,-0.357474347143238,-1.279098944071
2.25025,-0.36405355673455,-1.28849531870572
2.2577475,-0.370633224830999,-1.29789012498796
2.265245,-0.377213365251599,-1.30728335737375
2.2727425,-0.383793992096203,-1.31667501039764
2.28024,-0.390375119740374,-1.32606507867356
2.2877375,-0.396956762831351,-1.33545355689687
2.295235,-0.403538936281899,-1.34484043984443
2.3027325,-0.410121655265898,-1.35422572237647
2.31023,-0.416704935212889,-1.36360939943759
2.3177275,-0.423288791802711,-1.37299146605798
2.325225,-0.429873240960064,-1.38237191735464
2.3327225,-0.436458298848909,-1.39175074853256
2.34022,-0.443043981866801,-1.40112795488597
2.3477175,-0.449630306639099,-1.41050353179961
2.355215,-0.456217290013076,-1.41987747474992
2.3627125,-0.462804949051917,-1.42924977930634
2.37021,-0.469393301028632,-1.43862044113259
2.3777075,-0.475982363419832,-1.44798945598792
2.385205,-0.482572153899456,-1.45735681972845
2.3927025,-0.489162690332349,-1.46672252830843
2.4002,-0.495753990767768,-1.47608657778161
2.4076975,-0.502346073432775,-1.48544896430256
2.415195,-0.508938956725552,-1.49480968412802
2.4226925,-0.515532659208606,-1.50416873361827
2.43019,-0.522127199601875,-1.51352610923853
2.4376875,-0.528722596775752,-1.52288180756033
2.445185,-0.535318869744022,-1.53223582526294
2.4526825,-0.541916037656681,-1.54158815913481
2.46018,-0.548514119792697,-1.55093880607502
2.4676775,-0.555113135552659,-1.56028776309473
2.475175,-0.561713104451348,-1.5696350273187
2.4826725,-0.568314046110222,-1.57898059598675
2.49017,-0.574915980249813,-1.58832446645535
2.4976675,-0.581518926682044,-1.59766663619909
2.505165,-0.588122905302455,-1.60700710281232
2.5126625,-0.594727936082355,-1.61634586401067
2.52016,-0.601334039060902,-1.62568291763271
2.5276575,-0.607941234337076,-1.63501826164156
2.535155,-0.614549542061617,-1.64435189412655
2.5426525,-0.621158982428842,-1.65368381330488
2.55015,-0.627769575668423,-1.66301401752335
2.5576475,-0.63438134203708,-1.67234250526005
2.565145,-0.640994301810189,-1.68166927512614
2.5726425,-0.647608475273344,-1.6909943258676
2.58014,-0.654223882713837,-1.70031765636704
2.5876375,-0.660840544412068,-1.70963926564554
2.595135,-0.667458480632905,-1.71895915286447
2.6026325,-0.674077711616951,-1.72827731732738
2.61013,-0.68069825757179,-1.73759375848193
2.6176275,-0.687320138663139,-1.7469084759218
2.625125,-0.693943375005957,-1.75622146938864
2.6326225,-0.700567986655485,-1.76553273877411
2.64012,-0.707193993598246,-1.77484228412183
2.6476175,-0.713821415742984,-1.78415010562951
2.655115,-0.720450272911543,-1.79345620365096
2.6626125,-0.727080584829711,-1.80276057869823
2.67011,-0.733712371118001,-1.81206323144377
2.6776075,-0.740345651282403,-1.82136416272255
2.685105,-0.746980444705076,-1.83066337353433
