# Frequency (GHz),Electric Dipole Moment * 377 (Vm),Magnetic Dipole Moment (Vm)
4.283575000000000000e-01,1.564975873766454289e-03,3.502124211729892683e-06
4.358550000000000000e-01,1.592412607397703829e-03,3.625553261538483230e-06
4.433525000000000000e-01,1.619851886476547176e-03,3.751108656592269179e-06
4.508500000000000000e-01,1.647293752690441853e-03,3.878789708068279715e-06
4.583475000000000000e-01,1.674738247634296150e-03,4.008595722922605632e-06
4.658450000000000000e-01,1.702185412810204145e-03,4.140526004255293496e-06
4.733425000000000000e-01,1.729635289626792584e-03,4.274579851672935047e-06
4.808400000000000000e-01,1.757087919399390880e-03,4.410756561640999439e-06
4.883375000000000000e-01,1.784543343349455835e-03,4.549055427873315089e-06
4.958350000000000000e-01,1.812001602604501604e-03,4.689475741685988840e-06
5.033324999999999404e-01,1.839462738198112705e-03,4.832016792382811878e-06
5.108300000000000000e-01,1.866926791069782902e-03,4.976677867599129701e-06
5.183275000000000596e-01,1.894393802064895261e-03,5.123458253721210672e-06
5.258250000000000000e-01,1.921863811934947444e-03,5.272357236284114335e-06
5.333225000000000596e-01,1.949336861337563637e-03,5.423374100275461144e-06
5.408200000000000000e-01,1.976812990836567842e-03,5.576508130619523653e-06
5.483175000000000000e-01,2.004292240902520554e-03,5.731758612532382352e-06
5.558150000000000000e-01,2.031774651912723103e-03,5.889124831878701865e-06
5.633125000000000000e-01,2.059260264151790108e-03,6.048606075628591732e-06
5.708100000000000000e-01,2.086749117811940914e-03,6.210201632241580838e-06
5.783075000000000000e-01,2.114241252993571182e-03,6.373910792038536027e-06
5.858050000000000000e-01,2.141736709705673990e-03,6.539732847621698970e-06
5.933025000000000000e-01,2.169235527866580568e-03,6.707667094317664907e-06
6.008000000000000000e-01,2.196737747304566141e-03,6.877712830534364689e-06
6.082975000000000000e-01,2.224243407758500889e-03,7.049869358182487383e-06
6.157950000000000000e-01,2.251752548878729887e-03,7.224135983099589669e-06
6.232925000000000000e-01,2.279265210227874976e-03,7.400512015482979651e-06
6.307900000000000000e-01,2.306781431281621463e-03,7.578996770238686811e-06
6.382875000000000000e-01,2.334301251430042148e-03,7.759589567466981287e-06
6.457850000000000000e-01,2.361824709978174557e-03,7.942289732856692283e-06
6.532825000000000000e-01,2.389351846147282511e-03,8.127096598082672344e-06
6.607800000000000000e-01,2.416882699076233071e-03,8.314009501225112547e-06
6.682775000000000000e-01,2.444417307822314891e-03,8.503027787247857775e-06
6.757750000000000000e-01,2.471955711362732247e-03,8.694150808363671035e-06
6.832725000000000000e-01,2.499497948595863581e-03,8.887377924429050766e-06
6.907700000000000000e-01,2.527044058342742521e-03,9.082708503489435453e-06
6.982675000000000000e-01,2.554594079348361090e-03,9.280141922045952933e-06
7.057650000000000000e-01,2.582148050283286471e-03,9.479677565564646445e-06
7.132625000000000000e-01,2.609706009745105595e-03,9.681314828918527568e-06
7.207600000000000000e-01,2.637267996260240967e-03,9.885053116744934340e-06
7.282575000000000000e-01,2.664834048285543138e-03,1.009089184393892287e-05
7.357550000000000000e-01,2.692404204209876677e-03,1.029883043600688495e-05
7.432525000000000000e-01,2.719978502356305925e-03,1.050886832951001556e-05
7.507500000000000000e-01,2.747556980983418152e-03,1.072100497254608147e-05
7.582475000000000000e-01,2.775139678287925210e-03,1.093523982508348767e-05
7.657450000000000000e-01,2.802726632405935954e-03,1.115157235941753672e-05
7.732425000000000000e-01,2.830317881415568733e-03,1.137000206062655942e-05
7.807400000000000000e-01,2.857913463338690018e-03,1.159052842691968108e-05
7.882375000000000000e-01,2.885513416143195564e-03,1.181315097009988260e-05
7.957350000000000000e-01,2.913117777745285065e-03,1.203786921599294306e-05
8.032325000000000000e-01,2.940726586011565506e-03,1.226468270481301739e-05
8.107300000000000000e-01,2.968339878761614651e-03,1.249359099160010013e-05
8.182275000000000000e-01,2.995957693769922200e-03,1.272459364668997793e-05
8.257250000000000000e-01,3.023560110596094572e-03,1.295760472431113132e-05
8.332225000000000000e-01,3.050980690858827622e-03,1.319190172153281301e-05
8.407200000000000000e-01,3.078405910490407665e-03,1.342827611642467438e-05
8.482175000000000000e-01,3.105835806071748344e-03,1.366672754867644510e-05
8.557150000000000000e-01,3.133270414178643704e-03,1.390725567518959315e-05
8.632125000000000000e-01,3.160709771382898357e-03,1.414986017043709862e-05
8.707100000000000000e-01,3.188153914254216598e-03,1.439454072690742272e-05
8.782075000000000000e-01,3.215602879362123613e-03,1.464129705551775473e-05
8.857050000000000000e-01,3.243056703277256980e-03,1.489012888588655002e-05
8.932025000000000000e-01,3.270515422573980029e-03,1.514103596687362193e-05
9.007000000000000000e-01,3.297979073831962173e-03,1.539401806688828897e-05
9.081975000000000000e-01,3.325447693638574134e-03,1.564907497418586854e-05
9.156950000000000000e-01,3.352921318590891108e-03,1.590620649746070166e-05
9.231925000000000000e-01,3.380399985298322609e-03,1.616541246597442253e-05
9.306900000000000000e-01,3.407883730384750950e-03,1.642669273011000447e-05
9.381875000000000000e-01,3.435372590490911281e-03,1.669004716166617506e-05
9.456850000000000000e-01,3.462866602277438199e-03,1.695547565419601920e-05
9.531825000000000000e-01,3.490365802426833360e-03,1.722297812339174220e-05
9.606800000000000000e-01,3.517870227646890252e-03,1.749255450747591760e-05
9.681775000000000000e-01,3.545379914672653135e-03,1.776420476751783373e-05
9.756750000000000000e-01,3.572894900269922049e-03,1.803792888776640810e-05
9.831725000000000000e-01,3.600415221237795917e-03,1.831372687604748993e-05
9.906700000000000000e-01,3.627940914411929060e-03,1.859159876404281516e-05
9.981675000000000000e-01,3.655472016667041333e-03,1.887154460765243496e-05
1.005665000000000000e+00,3.683008564920534165e-03,1.915356448732920223e-05
1.013162500000000000e+00,3.710550596135319019e-03,1.943765850839536204e-05
1.020659999999999881e+00,3.738098147323204445e-03,1.972382680142375372e-05
1.028157500000000000e+00,3.765651255547770512e-03,2.001206952241583683e-05
1.035655000000000000e+00,3.793209957928168289e-03,2.030238685327706306e-05
1.043152499999999881e+00,3.820774291642038516e-03,2.059477900198510705e-05
1.050650000000000119e+00,3.848344293929118962e-03,2.088924620300718944e-05
1.058147500000000000e+00,3.875920002094585069e-03,2.118578871750304284e-05
1.065645000000000000e+00,3.903501453512492076e-03,2.148440683366505658e-05
1.073142500000000119e+00,3.931088685629489932e-03,2.178510086706583466e-05
1.080640000000000000e+00,3.958681735967953599e-03,2.208787116076105941e-05
1.088137500000000000e+00,3.986280642130087849e-03,2.239271808575323864e-05
1.095635000000000000e+00,4.013885441801240579e-03,2.269964204117573206e-05
1.103132500000000000e+00,4.041496172753540096e-03,2.300864345453243443e-05
1.110630000000000000e+00,4.069112872849658599e-03,2.331972278204741728e-05
1.118127500000000000e+00,4.096735580046673673e-03,2.363288050877143816e-05
1.125625000000000000e+00,4.124364332399591514e-03,2.394811714904833736e-05
1.133122500000000000e+00,4.151999168065165051e-03,2.426543324647778536e-05
1.140620000000000000e+00,4.179640125305889020e-03,2.458482937447594412e-05
1.148117500000000000e+00,4.207287242493596043e-03,2.490630613615383654e-05
1.155615000000000000e+00,4.234940558113406590e-03,2.522986416482624725e-05
1.163112500000000000e+00,4.262600110767578339e-03,2.555550412412417808e-05
1.170610000000000000e+00,4.290265939179685982e-03,2.588322670816186938e-05
1.178107500000000000e+00,4.317938082197833073e-03,2.621303264172055201e-05
1.185605000000000000e+00,4.345616578799340116e-03,2.654492268063670350e-05
1.193102500000000000e+00,4.372961602619366596e-03,2.687680875297382646e-05
1.200600000000000000e+00,4.400198171599637408e-03,2.721004447837830538e-05
1.208097500000000000e+00,4.427441288755506327e-03,2.754533297580399797e-05
1.215595000000000000e+00,4.454690990171039644e-03,2.788267512610584657e-05
1.223092500000000000e+00,4.481947312149516319e-03,2.822207184147778946e-05
1.230590000000000000e+00,4.509210291214622336e-03,2.856352406579756086e-05
1.238087500000000000e+00,4.536479964112855034e-03,2.890703277466113468e-05
1.245585000000000000e+00,4.563756367814904812e-03,2.925259897561945327e-05
1.253082500000000000e+00,4.591039539517976185e-03,2.960022370817697734e-05
1.260580000000000000e+00,4.618329516648066353e-03,2.994990804405826753e-05
1.268077500000000000e+00,4.645626336861273173e-03,3.030165308721615317e-05
1.275575000000000000e+00,4.672930038046884706e-03,3.065545997402667190e-05
1.283072500000000000e+00,4.700240658329270065e-03,3.101132987331877675e-05
1.290570000000000000e+00,4.727558236070068635e-03,3.136926398655523528e-05
1.298067500000000000e+00,4.754882809870724508e-03,3.172926354789878288e-05
1.305565000000000000e+00,4.782214418574905548e-03,3.209132982420725402e-05
1.313062500000000000e+00,4.809553101270723843e-03,3.245546411523398344e-05
1.320560000000000000e+00,4.836898897293680395e-03,3.282166775368110148e-05
1.328057500000000000e+00,4.864251846228994855e-03,3.318994210516671664e-05
1.335555000000000000e+00,4.891611987913892755e-03,3.356028856838430010e-05
1.343052500000000000e+00,4.918979362440710663e-03,3.393270857511010565e-05
1.350550000000000000e+00,4.946354010159216379e-03,3.430720359027921980e-05
1.358047500000000000e+00,4.973735971679345454e-03,3.468377511186705161e-05
1.365545000000000000e+00,5.001125287874061756e-03,3.506242467120256555e-05
1.373042500000000000e+00,5.028521999881847664e-03,3.544315383277750253e-05
1.380540000000000000e+00,5.055926149109517785e-03,3.582596419422662710e-05
1.388037500000000000e+00,5.083337777234680534e-03,3.621085738650559082e-05
1.395535000000000000e+00,5.110756926209309055e-03,3.659783507377449574e-05
1.403032500000000000e+00,5.138183638261627738e-03,3.698689895342783867e-05
1.410530000000000000e+00,5.165617955899262474e-03,3.737805075607139062e-05
1.418027500000000000e+00,5.193059921912092543e-03,3.777129224547621302e-05
1.425525000000000000e+00,5.220509579374866573e-03,3.816662521860038923e-05
1.433022500000000000e+00,5.247966971650142032e-03,3.856405150547786672e-05
1.440520000000000000e+00,5.275432142390695626e-03,3.896357296928184899e-05
1.448017500000000000e+00,5.302905135543044789e-03,3.936519150616274801e-05
1.455515000000000000e+00,5.330385995349350668e-03,3.976890904525556358e-05
1.463012500000000000e+00,5.357874766350882376e-03,4.017472754861611871e-05
1.470510000000000000e+00,5.385371493390379675e-03,4.058264901115858240e-05
1.478007500000000000e+00,5.412876221614956046e-03,4.099267546045935111e-05
1.485505000000000000e+00,5.440388996478537700e-03,4.140480895684626496e-05
1.493002500000000000e+00,5.467909863745317421e-03,4.181905159321577066e-05
1.500500000000000000e+00,5.495438869491546530e-03,4.223540549491965621e-05
1.507997500000000000e+00,5.522976060108661725e-03,4.265387281970972274e-05
1.515495000000000000e+00,5.550521482306064111e-03,4.307445575756994324e-05
1.522992500000000000e+00,5.578075183113532197e-03,4.349715653060558929e-05
1.530490000000000000e+00,5.605637209883887299e-03,4.392197739301487923e-05
1.537987500000000000e+00,5.633207610295588690e-03,4.434892063077403094e-05
1.545485000000000000e+00,5.660786432355420679e-03,4.477798856168396389e-05
1.552982500000000000e+00,5.688075100628480277e-03,4.520681017890875711e-05
1.560480000000000000e+00,5.714920418416914900e-03,4.563413064491253534e-05
1.567977500000000000e+00,5.741774579241026508e-03,4.606352896044318496e-05
1.575475000000000000e+00,5.768637624981104266e-03,4.649500754028271015e-05
1.582972500000000000e+00,5.795509597979069810e-03,4.692856882931405719e-05
1.590470000000000000e+00,5.822390541038796434e-03,4.736421530257638841e-05
1.597967500000000000e+00,5.849280497424738656e-03,4.780194946496172921e-05
1.605465000000000000e+00,5.876179510861337212e-03,4.824177385097830708e-05
1.612962500000000000e+00,5.903087625532474347e-03,4.868369102461558872e-05
1.620460000000000000e+00,5.930004886080404367e-03,4.912770357912883554e-05
1.627957500000000000e+00,5.956931337605638269e-03,4.957381413685041859e-05
1.635455000000000000e+00,5.983867025666030418e-03,5.002202534896687272e-05
1.642952500000000000e+00,6.010811996276445475e-03,5.047233989514401335e-05
1.650450000000000000e+00,6.037766295908351608e-03,5.092476048363888031e-05
1.657947500000000000e+00,6.064729971489107516e-03,5.137928985076254285e-05
1.665445000000000000e+00,6.091703070401383036e-03,5.183593076071383037e-05
1.672942500000000000e+00,6.118685640483292713e-03,5.229468600538900077e-05
1.680440000000000000e+00,6.145677730027501555e-03,5.275555840423233064e-05
1.687937500000000000e+00,6.172679387780791345e-03,5.321855080368981283e-05
1.695435000000000000e+00,6.199690662944164730e-03,5.368366607721247009e-05
1.702932500000000000e+00,6.226711605171917144e-03,5.415090712493475359e-05
1.710430000000000000e+00,6.253742264571765172e-03,5.462027687338831354e-05
1.717927500000000000e+00,6.280782691703823938e-03,5.509177827510122386e-05
1.725425000000000000e+00,6.307832937581006084e-03,5.556541430855772439e-05
1.732922500000000000e+00,6.334893053668121457e-03,5.604118797777137050e-05
1.740420000000000000e+00,6.361963091881976846e-03,5.651910231196036199e-05
1.747917500000000000e+00,6.389043104590264900e-03,5.699916036551302479e-05
1.755415000000000000e+00,6.416133144612040304e-03,5.748136521726545447e-05
1.762912500000000000e+00,6.443233265217032830e-03,5.796571997062880159e-05
1.770410000000000000e+00,6.470343520124946513e-03,5.845222775295937735e-05
1.777907500000000000e+00,6.497463963505331272e-03,5.894089171545792443e-05
1.785405000000000000e+00,6.524594649977510062e-03,5.943171503289641837e-05
1.792902500000000000e+00,6.551735634609440022e-03,5.992470090293698529e-05
1.800400000000000000e+00,6.578886972917992633e-03,6.041985254636596085e-05
1.807897500000000000e+00,6.606048720867874723e-03,6.091717320627574450e-05
1.815395000000000000e+00,6.633220934871708260e-03,6.141666614806362719e-05
1.822892500000000000e+00,6.660403671789454430e-03,6.191833465892119311e-05
1.830390000000000000e+00,6.687596988927446522e-03,6.242218204757961353e-05
1.837887500000000000e+00,6.714800944038311001e-03,6.292821164407869138e-05
1.845385000000000000e+00,6.742015595320567656e-03,6.343642679911806791e-05
1.852882500000000000e+00,6.769241001417590498e-03,6.394683088407736174e-05
1.860380000000000000e+00,6.796477221417583474e-03,6.445942729039569352e-05
1.867877500000000000e+00,6.823724314852167537e-03,6.497421942947990818e-05
1.875375000000000000e+00,6.850982341696956572e-03,6.549121073204266954e-05
1.882872500000000000e+00,6.878251362369643997e-03,6.601040464809329882e-05
1.890370000000000000e+00,6.905531437730202254e-03,6.653180464629316216e-05
1.897867500000000000e+00,6.932822629080037137e-03,6.705541421385120783e-05
1.905365000000000000e+00,6.960124998160947818e-03,6.758123685596164471e-05
1.912862500000000000e+00,6.987392834593739860e-03,6.810882993259280253e-05
1.920360000000000000e+00,7.013771322884430372e-03,6.862982682640753496e-05
1.927857500000000000e+00,7.040161702488025725e-03,6.915298135021474531e-05
1.935355000000000000e+00,7.066564025781308517e-03,6.967829700457588724e-05
1.942852500000000000e+00,7.092978345727096907e-03,7.020577730569032312e-05
1.950350000000000000e+00,7.119404715870070871e-03,7.073542578491823446e-05
1.957847500000000000e+00,7.145843190332721619e-03,7.126724598852334067e-05
1.965345000000000000e+00,7.172293823811004380e-03,7.180124147715531452e-05
1.972842500000000000e+00,7.198756671570487320e-03,7.233741582558374608e-05
1.980340000000000000e+00,7.225231789441970490e-03,7.287577262240677685e-05
1.987837500000000000e+00,7.251719233818405830e-03,7.341631546940682624e-05
1.995335000000000000e+00,7.278219061649745039e-03,7.395904798158813205e-05
2.002832499999999762e+00,7.304731330440462390e-03,7.450397378650198369e-05
2.010330000000000238e+00,7.331256098244626380e-03,7.505109652398381671e-05
2.017827500000000000e+00,7.357793423663016620e-03,7.560041984585535535e-05
2.025325000000000000e+00,7.384343365838823454e-03,7.615194741538752591e-05
2.032822500000000000e+00,7.410905984454048412e-03,7.670568290704081742e-05
2.040320000000000000e+00,7.437481339726704360e-03,7.726163000627062668e-05
2.047817499999999762e+00,7.464069492405847259e-03,7.781979240877339896e-05
2.055314999999999762e+00,7.490670503769124126e-03,7.838017382046058004e-05
2.062812500000000238e+00,7.517284435619246349e-03,7.894277795698645970e-05
2.070310000000000000e+00,7.543911350279863641e-03,7.950760854330454330e-05
2.077807500000000000e+00,7.570551310592556898e-03,8.007466931354290920e-05
2.085305000000000000e+00,7.597204379913798100e-03,8.064396401026666670e-05
2.092802500000000000e+00,7.623870622111170343e-03,8.121549638447531322e-05
2.100299999999999762e+00,7.650550101559967786e-03,8.178927019513114710e-05
2.107797500000000238e+00,7.677242883140411416e-03,8.236528920870014858e-05
2.115295000000000238e+00,7.703949032234533485e-03,8.294355719897757238e-05
2.122792500000000000e+00,7.730668614722162497e-03,8.352407794657693604e-05
2.130290000000000000e+00,7.757401696978707961e-03,8.410685523864334337e-05
2.137787500000000000e+00,7.784148345871764671e-03,8.469189286860773647e-05
2.145285000000000000e+00,7.810908628757714384e-03,8.527919463561229566e-05
2.152782500000000000e+00,7.837682613479276389e-03,8.586876434446917203e-05
2.160280000000000000e+00,7.864470368362493427e-03,8.646060580500060139e-05
2.167777500000000000e+00,7.891271962213139077e-03,8.705472283189688728e-05
2.175275000000000000e+00,7.918087464315088850e-03,8.765111924434835502e-05
2.182772500000000000e+00,7.944916944426047567e-03,8.824979886577694391e-05
2.190270000000000000e+00,7.971760472776074843e-03,8.885076552333617318e-05
2.197767500000000000e+00,7.998618120063730533e-03,8.945402304776501863e-05
2.205265000000000000e+00,8.025489957454650519e-03,9.005957527288854271e-05
2.212762500000000000e+00,8.052376056577423280e-03,9.066742603541728994e-05
2.220260000000000000e+00,8.079276489522228127e-03,9.127757917473089378e-05
2.227757500000000000e+00,8.106191328837848015e-03,9.189003853228095223e-05
2.235255000000000000e+00,8.133120647529242658e-03,9.250480795148073739e-05
2.242752500000000000e+00,8.160064519054630733e-03,9.312189127738417676e-05
2.250250000000000000e+00,8.187023017324299851e-03,9.374129235635671653e-05
2.257747500000000000e+00,8.213996216697145789e-03,9.436301503577506538e-05
2.265245000000000000e+00,8.240984191978641127e-03,9.498706316367350059e-05
2.272742500000000000e+00,8.267987018419411041e-03,9.561344058857546436e-05
2.280240000000000000e+00,8.294055130658515088e-03,9.623113302224326599e-05
2.287737500000000000e+00,8.319730002218717405e-03,9.684633782555481679e-05
2.295235000000000000e+00,8.345420974058293320e-03,9.746379176736487263e-05
2.302732500000000000e+00,8.371128104776973805e-03,9.808349854601793418e-05
2.310230000000000000e+00,8.396851453622566908e-03,9.870546185847248514e-05
2.317727500000000000e+00,8.422591080486646967e-03,9.932968540008547996e-05
2.325225000000000000e+00,8.448347045897218466e-03,9.995617286446987972e-05
2.332722500000000000e+00,8.474119411014261263e-03,1.005849279431354830e-04
2.340220000000000000e+00,8.499908237622869761e-03,1.012159543252195016e-04
2.347717500000000000e+00,8.525713588129781723e-03,1.018492556972816466e-04
2.355215000000000000e+00,8.551535525556356113e-03,1.024848357431663528e-04
2.362712500000000000e+00,8.577374113534623132e-03,1.031226981436096342e-04
2.370210000000000000e+00,8.603229416302957816e-03,1.037628465760815082e-04
2.377707500000000000e+00,8.629101498699394412e-03,1.044052847146403873e-04
2.385205000000000000e+00,8.654990426159879513e-03,1.050500162295701429e-04
2.392702500000000000e+00,8.680896264711364385e-03,1.056970447872577796e-04
2.400200000000000000e+00,8.706819080969282684e-03,1.063463740500405222e-04
2.407697500000000000e+00,8.732758942133222319e-03,1.069980076758996916e-04
2.415195000000000000e+00,8.758715915982704867e-03,1.076519493182441755e-04
2.422692500000000000e+00,8.784690070873610312e-03,1.083082026258192204e-04
2.430190000000000000e+00,8.810681475735009441e-03,1.089667712426441978e-04
2.437687500000000000e+00,8.836690200065791534e-03,1.096276588073606608e-04
2.445185000000000000e+00,8.862716313930858389e-03,1.102908689536666878e-04
2.452682500000000000e+00,8.888759887959417350e-03,1.109564053096164757e-04
2.460180000000000000e+00,8.914820993340705213e-03,1.116242714979104713e-04
2.467677500000000000e+00,8.940899701822619533e-03,1.122944711353345953e-04
2.475175000000000000e+00,8.966996085708276928e-03,1.129670078329278601e-04
2.482672500000000000e+00,8.993110217854434485e-03,1.136418851955892784e-04
2.490170000000000000e+00,9.019242171669003896e-03,1.143191068220514225e-04
2.497667500000000000e+00,9.045392021109670624e-03,1.149986763048789062e-04
2.505165000000000000e+00,9.071559840681243242e-03,1.156805972299583898e-04
2.512662500000000000e+00,9.097745705434864133e-03,1.163648731768979460e-04
2.520160000000000000e+00,9.123949690966628653e-03,1.170515077183674582e-04
2.527657500000000000e+00,9.150171873416001328e-03,1.177405044203588157e-04
2.535155000000000000e+00,9.176412329464870427e-03,1.184318668419187390e-04
2.542652500000000000e+00,9.202671136337520208e-03,1.191255985350824946e-04
2.550150000000000000e+00,9.228948371798868441e-03,1.198217030447380847e-04
2.557647500000000000e+00,9.255244114154834167e-03,1.205201839086522550e-04
2.565145000000000000e+00,9.281558442251850241e-03,1.212210446571720138e-04
2.572642500000000000e+00,9.307891435477685591e-03,1.219242888133997978e-04
2.580140000000000000e+00,9.334243173759941212e-03,1.226299198928789596e-04
2.587637500000000000e+00,9.360613737567849077e-03,1.233379414036063027e-04
2.595135000000000000e+00,9.387003207912841124e-03,1.240483568460642018e-04
2.602632500000000000e+00,9.413411666348573542e-03,1.247611697130347026e-04
2.610130000000000000e+00,9.439839194972408226e-03,1.254763834895071203e-04
2.617627500000000000e+00,9.466285876426901169e-03,1.261940016528801626e-04
2.625125000000000000e+00,9.492751793900930032e-03,1.269140276725488209e-04
2.632622500000000000e+00,9.519237031131397644e-03,1.276364650100626102e-04
2.640120000000000000e+00,9.545741672405273770e-03,1.283613171191992674e-04
2.647617500000000000e+00,9.572265802561397488e-03,1.290885874456096209e-04
2.655115000000000000e+00,9.598809506993226728e-03,1.298182794272356320e-04
2.662612500000000000e+00,9.625372871651308518e-03,1.305503964937290728e-04
2.670110000000000000e+00,9.651955983046158621e-03,1.312849420669750058e-04
2.677607500000000000e+00,9.678558928250823729e-03,1.320219195607047783e-04
2.685105000000000000e+00,9.705181794904614578e-03,1.327613323805986150e-04
2.692602500000000000e+00,9.731824671216596223e-03,1.335031839244526662e-04
2.700100000000000000e+00,9.758487645969057475e-03,1.342474775817984801e-04
2.707597500000000000e+00,9.785170808521450464e-03,1.349942167342176112e-04
2.715095000000000000e+00,9.811874248815511540e-03,1.357434047552423073e-04
2.722592500000000000e+00,9.838598057378510411e-03,1.364950450104121863e-04
2.730090000000000000e+00,9.865342325328539316e-03,1.372491408571879334e-04
2.737587500000000000e+00,9.892107144379942707e-03,1.380056956449965671e-04
2.745085000000000000e+00,9.918892606847588139e-03,1.387647127153674787e-04
2.752582500000000000e+00,9.945698805652934335e-03,1.395261954016597833e-04
2.760080000000000000e+00,9.972525834330331698e-03,1.402901470294727170e-04
2.767577500000000000e+00,9.999373787031501370e-03,1.410565709164577448e-04
2.775075000000000000e+00,1.002624275853304485e-02,1.418254703723000477e-04
2.782572500000000000e+00,1.005313284424344880e-02,1.425968486987664176e-04
2.790070000000000000e+00,1.008004414020789372e-02,1.433707091900683292e-04
2.797567500000000000e+00,1.010697674311738896e-02,1.441470551322766066e-04
2.805065000000000000e+00,1.013393075031518951e-02,1.449258898039159455e-04
2.812562500000000000e+00,1.016090625980431775e-02,1.457072164757741749e-04
2.820060000000000000e+00,1.018790337025587793e-02,1.464910384108652314e-04
2.827557500000000000e+00,1.021492218101706893e-02,1.472773588647009150e-04
2.835055000000000000e+00,1.024196279211968437e-02,1.480661810850660248e-04
2.842552500000000000e+00,1.026902530428917305e-02,1.488575083124604975e-04
2.850050000000000000e+00,1.029610981895261353e-02,1.496513437794613267e-04
2.857547500000000000e+00,1.032321643824965669e-02,1.504476907116037755e-04
2.865045000000000000e+00,1.035034526504106239e-02,1.512465523267608877e-04
2.872542500000000000e+00,1.037749640291907131e-02,1.520479318355057738e-04
2.880040000000000000e+00,1.040466995621698587e-02,1.528518324412786325e-04
2.887537500000000000e+00,1.043186603002056040e-02,1.536582573398410988e-04
2.895035000000000000e+00,1.045908473017861766e-02,1.544672097202405602e-04
